segment_type,segment_id,year,buffer_size,sensor_type,ndvi_mean,ndvi_std,ndwi_mean,ndwi_std,ndbi_mean,ndbi_std,ndvi_category,ndwi_category,ndbi_category
200m,18,2021,400,L8,0.3371734662808542,0.12505169045791328,-0.39142048408101865,0.09751995480985187,-0.0009655583587322603,0.09234005943510468,low - upper,very low - upper,low - upper
200m,18,2022,200,L8,0.303423015017295,0.12967554687754723,-0.38254885511000747,0.11468902373236516,0.07166065269941024,0.08802532322577858,low - upper,very low - upper,decent - lower
200m,18,2022,300,L8,0.30574072822703563,0.13313784964802824,-0.38309748795914983,0.1161639925837498,0.04475106578924011,0.08678828446820498,low - upper,very low - upper,low - upper
200m,18,2022,400,L8,0.31265428028420195,0.1334460052998626,-0.38662386069664917,0.1168787632576303,0.027277766995953655,0.0893997695534107,low - upper,very low - upper,low - upper
200m,19,2014,200,L8,0.2931139352272972,0.11304500359653337,-0.3638195222746319,0.10219289207399955,0.05555921919254391,0.10689942581289362,low - upper,very low - upper,decent - lower
200m,19,2014,300,L8,0.31855833907016096,0.12950761850208203,-0.38556609228804656,0.11362196328498265,0.031052408027329642,0.10423228423901858,low - upper,very low - upper,low - upper
200m,19,2014,400,L8,0.3431549330567678,0.13359958045794176,-0.4063689250750224,0.11469356855760987,0.016141869493733623,0.09944076777942458,low - upper,very low - lower,low - upper
200m,19,2015,200,L8,0.002760656266789182,0.002963904704037207,-0.004675544035536618,0.004369263306206276,-0.17995715186127204,0.01396675315737909,very low - lower,low - upper,very low - upper
200m,19,2015,300,L8,0.0032379025219756497,0.00400495074901236,-0.0052270426910687885,0.00551957002286041,-0.1821163369727969,0.017351512025970912,very low - lower,low - upper,very low - upper
200m,19,2015,400,L8,0.0032663925295604306,0.004439360206223988,-0.005351146762147159,0.005873540493658058,-0.18190509877085984,0.019828668905617988,very low - lower,low - upper,very low - upper
200m,19,2016,200,L8,0.30603424974788057,0.17602316952444344,-0.3405953010397716,0.15446803041642096,0.044625730954547235,0.12068496519360017,low - upper,very low - upper,low - upper
200m,19,2016,300,L8,0.3347627747811421,0.196970386401243,-0.3673220079040842,0.17026038282546285,0.023714417964798545,0.11753537003915791,low - upper,very low - upper,low - upper
200m,19,2016,400,L8,0.36575329197342415,0.20414377311334653,-0.39909626675235566,0.18100064795314924,0.01256933155840736,0.11276636061996406,decent - lower,very low - upper,low - upper
200m,19,2017,200,L8,0.2386517366704359,0.23004530347139,-0.2470261550971501,0.22598599614488207,0.013350827329476065,0.11508006190761716,low - lower,low - lower,low - upper
200m,19,2017,300,L8,0.24423231815125795,0.2188304561553234,-0.25360240201585926,0.2169626371149556,0.009601764158134428,0.1295881649483056,low - lower,very low - upper,low - upper
200m,19,2017,400,L8,0.25446757262390773,0.2235775611945936,-0.2618530402458843,0.21954743236336527,-0.009462237749236007,0.12228270756819576,low - upper,very low - upper,low - upper
200m,19,2018,200,L8,0.26122200130456613,0.12277487974596109,-0.34097446022536887,0.11148863756505849,0.06466045667389694,0.11728830234504575,low - upper,very low - upper,decent - lower
200m,19,2018,300,L8,0.29520877089909187,0.1403661140790852,-0.3706584630887624,0.12602556839822823,0.04232211854146872,0.11382943312456159,low - upper,very low - upper,low - upper
200m,19,2018,400,L8,0.31873170069357737,0.14005066786836104,-0.39209677995245756,0.12416448885880661,0.034755860111158665,0.10712812743008646,low - upper,very low - upper,low - upper
200m,19,2019,200,L8,0.26905185317969593,0.12229304909605396,-0.3504816878026849,0.11179109756037509,0.04654301791255025,0.10210349246278792,low - upper,very low - upper,low - upper
200m,19,2019,300,L8,0.3058022027029198,0.13891187242022274,-0.3817678841095986,0.12338916049463779,0.015338799744149742,0.10414887047501978,low - upper,very low - upper,low - upper
200m,19,2019,400,L8,0.32721748820621444,0.1406077803818308,-0.3979575714641511,0.1230763828364286,-0.0018975775351871866,0.10057185986149694,low - upper,very low - upper,low - upper
200m,19,2020,200,L8,0.2464648744883768,0.11608700919976549,-0.32732641789873723,0.10157779489907479,0.07525962649003252,0.11319090533719715,low - lower,very low - upper,decent - lower
200m,19,2020,300,L8,0.27937518705366826,0.12884534178554802,-0.3561056007456388,0.11174661849705354,0.05167005917443074,0.10802559521898746,low - upper,very low - upper,decent - lower
200m,19,2020,400,L8,0.3009267351772152,0.13332582021348263,-0.3744918398909491,0.11436722437024363,0.04301776919790044,0.10083637784387521,low - upper,very low - upper,low - upper
200m,19,2021,200,L8,0.2964405350375169,0.10969129813738358,-0.3572291884777157,0.09045918675107738,0.03306868088782044,0.09334058178342779,low - upper,very low - upper,low - upper
200m,19,2021,300,L8,0.3248730225890591,0.12585502331003065,-0.37915132338702456,0.09840416218713335,0.006228953486138492,0.09516886126494291,low - upper,very low - upper,low - upper
200m,19,2021,400,L8,0.3475624851474632,0.1301920468624255,-0.39579807083185786,0.09982741597703682,-0.008468835072715513,0.09179044229517898,low - upper,very low - upper,low - upper
200m,19,2022,200,L8,0.26297600846049185,0.12078298536255976,-0.3409255203152157,0.111674246869366,0.05957084384797012,0.10079626611243445,low - upper,very low - upper,decent - lower
200m,19,2022,300,L8,0.29720592397269546,0.13972187364925992,-0.3708905862887635,0.12376712878139233,0.030915570195869588,0.10008934980406614,low - upper,very low - upper,low - upper
200m,19,2022,400,L8,0.3236574360164805,0.14568359369202827,-0.39361618389672776,0.1275918428538202,0.01528091274667091,0.09622636302850755,low - upper,very low - upper,low - upper
200m,21,2014,200,L8,0.32406579192237933,0.1452414913821948,-0.38043138921250574,0.12218429978319485,-0.0042566188061725335,0.09846830890420148,low - upper,very low - upper,low - upper
200m,21,2014,300,L8,0.412107635747438,0.20529752726928638,-0.4456391122757715,0.1534723193381523,-0.052726849048397126,0.14898989609289473,decent - lower,very low - lower,low - lower
200m,21,2014,400,L8,0.4571470752780951,0.21571244577368012,-0.4755423923663624,0.15569329891681097,-0.07889886401879265,0.16321960109572287,decent - lower,very low - lower,low - lower
200m,21,2015,200,L8,0.09266963555244553,0.2291436991731799,-0.09784879806609365,0.22651695953686887,-0.005744545489745305,0.22204539888710279,very low - upper,low - upper,low - upper
200m,21,2015,300,L8,0.09797978588969826,0.18934615404909808,-0.10866344264821046,0.19007859796923518,-0.052593903486116256,0.1802222551240747,very low - upper,low - lower,low - lower
200m,21,2015,400,L8,0.09910061070922323,0.17107713299059363,-0.11194067727503047,0.17784065757353312,-0.07096941664261565,0.15606400020769196,very low - upper,low - lower,low - lower
200m,21,2016,200,L8,0.22972961180351711,0.1310264337621005,-0.3207254836739433,0.12678319007511735,0.04225303473510942,0.10909753800792969,low - lower,very low - upper,low - upper
200m,21,2016,300,L8,0.32569062411151317,0.22930511793663522,-0.4036419003156164,0.19115918344786775,-0.010974583292278206,0.1705955069469167,low - upper,very low - lower,low - upper
200m,21,2016,400,L8,0.39397436212064874,0.2615405802731724,-0.45090818707875313,0.2024793296379751,-0.04734709221871991,0.19584876637734042,decent - lower,very low - lower,low - upper
200m,21,2017,200,L8,0.2815800652915829,0.15065277854672732,-0.35267431048246695,0.1282367456553494,0.028653362632321263,0.10311795048144284,low - upper,very low - upper,low - upper
200m,21,2017,300,L8,0.384877032978002,0.2271961640645831,-0.4363533534424957,0.17842030029199227,-0.02478037666012352,0.1572213502036273,decent - lower,very low - lower,low - upper
200m,21,2017,400,L8,0.4358277186658719,0.23948701413466159,-0.4743432087495805,0.18346670678295363,-0.054082354412623906,0.17310382415958908,decent - lower,very low - lower,low - lower
200m,21,2018,200,L8,0.2700112335373108,0.15022031702934321,-0.33855043049514066,0.1299770648686281,0.030967523239970835,0.09751143587806406,low - upper,very low - upper,low - upper
200m,21,2018,300,L8,0.3674632674704658,0.22074552828285507,-0.4157256915189482,0.16971646151097178,-0.015399473211387047,0.15478836559745107,decent - lower,very low - lower,low - upper
200m,21,2018,400,L8,0.4174175432335637,0.23249068545277404,-0.4508322801720251,0.17162114039418414,-0.04086503433592128,0.17038510158049244,decent - lower,very low - lower,low - upper
200m,21,2019,200,L8,0.24357505154138456,0.135639434014454,-0.3290303965007063,0.12408884418267142,0.05047847394014683,0.09827179405141377,low - lower,very low - upper,decent - lower
200m,21,2019,300,L8,0.3459003541231629,0.22581504537698888,-0.40931737835475407,0.17438696351917707,-0.006065692720569506,0.16568372032384818,low - upper,very low - lower,low - upper
200m,21,2019,400,L8,0.3999333719771479,0.23770227926121087,-0.4459154869876257,0.1757212232004985,-0.04547994043213143,0.19168947064697026,decent - lower,very low - lower,low - upper
200m,21,2020,200,L8,0.26066494976384574,0.14487627223535715,-0.3330294876618415,0.12901735639393694,0.02551991571006339,0.09619952363067934,low - upper,very low - upper,low - upper
200m,21,2020,300,L8,0.35135337038556663,0.20212905708663872,-0.4040043940181056,0.15848939376518809,-0.021048056440027156,0.14932479333311127,decent - lower,very low - lower,low - upper
200m,21,2020,400,L8,0.40332520970636637,0.21828304285434155,-0.4431915405846786,0.1660885614863081,-0.046777380620778554,0.16529326024278895,decent - lower,very low - lower,low - upper
200m,21,2021,200,L8,0.31348300348989694,0.12471025247379264,-0.3714927118335149,0.10289349339055562,-0.013453343092614293,0.08361543362923783,low - upper,very low - upper,low - upper
200m,21,2021,300,L8,0.3851670913695721,0.15816633935938024,-0.421050815895874,0.11253603993833403,-0.053461097698247875,0.12212347418105793,decent - lower,very low - lower,low - lower
200m,21,2021,400,L8,0.4245086952726365,0.16700786703311407,-0.44528088506290464,0.1125642095863134,-0.07318068991850717,0.13254226287800056,decent - lower,very low - lower,low - lower
200m,21,2022,200,L8,0.324789258829562,0.15160377678726095,-0.3784735283047262,0.12881648471384505,-0.0299201918939566,0.09361144020775511,low - upper,very low - upper,low - upper
200m,21,2022,300,L8,0.40421254453456607,0.18491415829185825,-0.43793923273129154,0.14285133586668616,-0.06764813256636888,0.13070288414954426,decent - lower,very low - lower,low - lower
200m,21,2022,400,L8,0.4471855462325039,0.19289333163197317,-0.4686812028995386,0.14409913123234694,-0.08472986780928123,0.14104175056011,decent - lower,very low - lower,low - lower
200m,22,2014,200,L8,0.30072183240810546,0.12925176781084738,-0.35687706021206245,0.11047572077504161,-0.00605662811056774,0.0818967513633153,low - upper,very low - upper,low - upper
200m,22,2014,300,L8,0.38116277861355946,0.1977353409232008,-0.4208225845126184,0.1518344146057807,-0.04053163828175191,0.13993717709305842,decent - lower,very low - lower,low - upper
200m,22,2014,400,L8,0.4351157723832204,0.2155803336579417,-0.4613819189606409,0.1609149644878462,-0.06979595666397026,0.15834930268287983,decent - lower,very low - lower,low - lower
200m,22,2015,200,L8,0.05956497511110152,0.10049801937579786,-0.0686888233491265,0.10954524529216633,-0.08919331112973553,0.09018344858460808,very low - upper,low - upper,low - lower
200m,22,2015,300,L8,0.07067595458319686,0.1318712532041166,-0.07977324096963036,0.13539497617281512,-0.08149983426666181,0.1308412972740707,very low - upper,low - upper,low - lower
200m,22,2015,400,L8,0.07104481827529656,0.1439066652358776,-0.0819293580103497,0.15174364588928937,-0.08091855245452659,0.13827249363840957,very low - upper,low - upper,low - lower
200m,22,2016,200,L8,0.2184014607796716,0.11664266189822811,-0.3069721290003065,0.11053933036284824,0.04925219483022914,0.08704721968429664,low - lower,very low - upper,low - upper
200m,22,2016,300,L8,0.31775822560160266,0.23636866631813006,-0.3897017853023356,0.19281433284549146,-0.001263816304108152,0.1635408125685094,low - upper,very low - upper,low - upper
200m,22,2016,400,L8,0.3847863865903905,0.2602423027548944,-0.44146272948671705,0.20408743785768008,-0.04566533317513249,0.19873526814121897,decent - lower,very low - lower,low - upper
200m,22,2017,200,L8,0.27479226519911676,0.12273935758243065,-0.350569694999479,0.10715251457263883,0.034629053507172027,0.08634841967853919,low - upper,very low - upper,low - upper
200m,22,2017,300,L8,0.35929081255416934,0.2090020094390331,-0.4158107174663676,0.16479142188419216,-0.009706827212569678,0.14646213492471785,decent - lower,very low - lower,low - upper
200m,22,2017,400,L8,0.4128790479723381,0.22605409414250388,-0.45567323248741765,0.17355758812906974,-0.04362606106807248,0.1661812241994548,decent - lower,very low - lower,low - upper
200m,22,2018,200,L8,0.2551303836063379,0.12391780369982855,-0.32721172409846827,0.11290119935375023,0.03845948006484101,0.08380340894600026,low - upper,very low - upper,low - upper
200m,22,2018,300,L8,0.338867251914203,0.20179271797929585,-0.3915834015196956,0.15654581670272458,-0.001589788137966492,0.14521254969047762,low - upper,very low - upper,low - upper
200m,22,2018,400,L8,0.3954394586285325,0.22437344585395566,-0.4348296499358935,0.169463948063572,-0.03037734118533444,0.16420350077339366,decent - lower,very low - lower,low - upper
200m,22,2019,200,L8,0.22734756865304143,0.1156505176965759,-0.3153992176370664,0.10969346800039229,0.05740854861630575,0.08561621492007405,low - lower,very low - upper,decent - lower
200m,22,2019,300,L8,0.3219369143218622,0.21463822820288514,-0.3904743423045121,0.1684626036832308,0.004906633004420513,0.1611422571554476,low - upper,very low - upper,low - upper
200m,22,2019,400,L8,0.38231667286829984,0.23516903784047366,-0.4363791028023956,0.17903827634562822,-0.03686649102568569,0.18693962921557863,decent - lower,very low - lower,low - upper
200m,22,2020,200,L8,0.24168989734907595,0.1270553919180136,-0.31437786297629877,0.11667883004466623,0.03096873726067325,0.08207219943466021,low - lower,very low - upper,low - upper
200m,22,2020,300,L8,0.3241236330206429,0.1935223793006644,-0.3824105302075543,0.15441230820360116,-0.008024478890267295,0.1392725712816368,low - upper,very low - upper,low - upper
200m,22,2020,400,L8,0.38103796056640526,0.21361736602511125,-0.42690900196372195,0.16478596153596262,-0.03624452081621928,0.1579045828436587,decent - lower,very low - lower,low - upper
200m,22,2021,200,L8,0.30024476611080275,0.10673972983595048,-0.35803589729671836,0.08912736852095775,-0.007762141760894926,0.06926651534269582,low - upper,very low - upper,low - upper
200m,22,2021,300,L8,0.36436501946186917,0.15599348180825404,-0.404078601642515,0.11114844216098847,-0.03981286269411368,0.11453386055355194,decent - lower,very low - lower,low - upper
